limited, limited, <quite>
amazing, delightful, <just so>
amazing, delightful, <so>
amazing, crazed, <quite>
amazing, interesting, <quite>
amazing, priceless, <pretty>
amazing, weird, <quite>
amazing, nice, <really>
amazing, glorious, <just so>
amazing, glorious, <quite>
amazing, glorious, <so>
amazing, glorious, <most>
amazing, glorious, <really>
coordinated, coordinated, <well>
coordinated, concerted, <more>
coordinated, well-coordinated, <well>
coordinated, co-ordinated, <well>
coordinated, co-ordinated, <more>
lonely, lonesome, <very>
lonely, ionely, <very>
lonely, lonely, <very>
lonely, lonely, <a little>
qualified, relevant, <well>
qualified, outstanding, <well>
qualified, outstanding, <highly>
qualified, knowledgeable, <well>
qualified, pro, <professionally>
qualified, skilled, <professionally>
qualified, skilled, <appropriately>
qualified, skilled, <well>
qualified, skilled, <suitably>
qualified, skilled, <properly>
qualified, skilled, <fully>
qualified, appropriate, <suitably>
qualified, finest, <well>
qualified, trained, <professionally>
qualified, fine, <well>
qualified, fuller, <fully>
qualified, fit, <suitably>
qualified, capable, <well>
qualified, proficient, <well>
qualified, vocational, <professionally>
qualified, valid, <highly>
qualified, exhaustive, <fully>
qualified, full, <fully>
qualified, complete, <fully>
qualified, completed, <fully>
qualified, qualified, <fully>
qualified, qualified, <well>
qualified, qualified, <highly>
qualified, qualified, <properly>
qualified, qualified, <adequately>
qualified, qualified, <duly>
qualified, qualified, <suitably>
qualified, qualified, <appropriately>
qualified, qualified, <professionally>
qualified, excellent, <well>
qualified, competent, <well>
qualified, competent, <properly>
qualified, elite, <highly>
qualified, certified, <highly>
qualified, eligible, <fully>
qualified, eligible, <suitably>
qualified, eligible, <duly>
qualified, professionally, <professionally>
qualified, professional, <professionally>
qualified, suitable, <suitably>
qualified, incomplete, <fully>
wealthy, poor, <less>
wealthy, richest, <most>
wealthy, rich, <very>
wealthy, poorer, <less>
now, even, <even>
now, late, <too late>
now, good, <better>
now, -ready, <ready to go>
now, around, <here>
now, there, <here>
now, well, <better>
now, herein, <here>
now, here, <here>
now, prepared, <ready to go>
now, better, <better>
now, hereto, <here>
now, ready, <ready to go>
now, hereby, <here>
now, now, <here>
now, best, <better>
bullshit, stupid, <all>
bullshit, builshit, <all>
bullshit, horseshit, <all>
bullshit, chickenshit, <all>
bullshit, ridiculous, <all>
bullshit, rubbish, <all>
bullshit, bull, <all>
bullshit, shit, <all>
matched, resilient, <well>
matched, adaptable, <well>
matched, commensurate, <well>
matched, suitable, <well>
moist, soft, <so>
term, longer, <longer>
term, long-range, <longer>
term, long-lasting, <longer>
term, long, <longer>
term, prolonged, <longer>
term, long-standing, <longer>
term, longer-term, <longer>
term, long-lived, <longer>
respectable, respectable, <very>
respectable, decent, <so>
respectable, decent, <very>
realistic, realist, <very>
realistic, feasible, <very>
realistic, realistic, <very>
realistic, realistic, <most>
realistic, practicable, <very>
realistic, achievable, <very>
realistic, workable, <very>
realistic, politically, <politically>
realistic, unrealistic, <very>
realistic, unrealistic, <more>
rock, ready, <ready to>
rock, -ready, <ready to>
challenged, disabled, <physically>
challenged, socio-economically, <economically>
challenged, cost-effective, <economically>
challenged, economically, <economically>
challenged, mental, <mentally>
kane, kane, <definitely>
yeah, well-done, <great ,>
yeah, good, <good ,>
year, yearly, <one>
year, annually, <one>
year, general, <one>
girl, beautiful, <pretty>
girl, sexy, <pretty>
girl, sweetheart, <pretty>
girl, lovely, <pretty>
girl, gorgeous, <pretty>
environmentally-friendly, cleaner, <more>
environmentally-friendly, greener, <more>
looking, bad, <bad>
looking, good-iooking, <good>
looking, wicked, <bad>
imperative, indispensible, <absolutely>
imperative, indispensible, <therefore>
imperative, necessary, <absolutely>
imperative, compelling, <absolutely>
imperative, compelling, <therefore>
imperative, absolutely, <absolutely>
imperative, indispensable, <absolutely>
imperative, indispensable, <therefore>
imperative, crucial, <absolutely>
imperative, crucial, <therefore>
imperative, inevitable, <absolutely>
imperative, inevitable, <all the more>
imperative, vital, <absolutely>
imperative, vital, <therefore>
imperative, imperative, <absolutely>
imperative, imperative, <therefore>
imperative, imperative, <thus>
imperative, critical, <therefore>
imperative, mandatory, <absolutely>
imperative, mandatory, <therefore>
imperative, compulsory, <absolutely>
imperative, essential, <absolutely>
imperative, essential, <therefore>
imperative, prerequisite, <absolutely>
imperative, prerequisite, <therefore>
rational, sensible, <more>
rational, only, <most>
rational, streamlined, <more>
rational, rational, <very>
viable, beneficial, <economically>
viable, worthwhile, <financially>
viable, worthwhile, <economically>
viable, worthwhile, <commercially>
viable, unworkable, <economically>
viable, uneconomical, <economically>
viable, uneconomical, <commercially>
viable, uneconomical, <financially>
viable, unprofitable, <financially>
viable, unprofitable, <economically>
viable, economic, <economically>
viable, achievable, <potentially>
viable, achievable, <commercially>
viable, achievable, <reasonably>
viable, achievable, <economically>
viable, achievable, <financially>
viable, tenable, <economically>
viable, profitable, <commercially>
viable, profitable, <financially>
viable, profitable, <economically>
viable, uneconomic, <economically>
viable, productive, <economically>
viable, efficient, <economically>
viable, efficient, <financially>
viable, brighter, <most>
viable, cost-effectively, <commercially>
viable, cost-effectively, <economically>
viable, cost-effectively, <financially>
viable, economical, <economically>
viable, economical, <commercially>
viable, economical, <financially>
viable, workable, <reasonably>
viable, workable, <potentially>
viable, workable, <commercially>
viable, workable, <economically>
viable, workable, <financially>
viable, cost-effective, <economically>
viable, cost-effective, <commercially>
viable, cost-effective, <financially>
viable, viable, <reasonably>
viable, viable, <potentially>
viable, viable, <otherwise>
viable, viable, <commercially>
viable, viable, <economically>
viable, viable, <financially>
viable, affordable, <financially>
viable, affordable, <economically>
viable, affordable, <commercially>
viable, doable, <reasonably>
viable, doable, <commercially>
viable, cost-efficient, <economically>
viable, cost-efficient, <commercially>
viable, cost-efficient, <financially>
viable, lucrative, <economically>
viable, lucrative, <commercially>
viable, lucrative, <financially>
viable, attainable, <potentially>
viable, attainable, <commercially>
viable, attainable, <reasonably>
viable, attainable, <economically>
viable, attainable, <financially>
viable, manageable, <economically>
viable, feasible, <potentially>
viable, feasible, <reasonably>
viable, feasible, <commercially>
viable, feasible, <economically>
viable, feasible, <financially>
viable, practical, <reasonably>
viable, practicable, <reasonably>
viable, practicable, <commercially>
viable, practicable, <potentially>
viable, practicable, <economically>
viable, practicable, <financially>
viable, sustainable, <potentially>
viable, sustainable, <reasonably>
viable, sustainable, <economically>
viable, sustainable, <more>
viable, sustainable, <financially>
viable, sustainable, <commercially>
viable, costeffective, <commercially>
viable, costeffective, <financially>
viable, economically, <economically>
advantaged, disadvantaged, <less>
advantaged, poor, <less>
advantaged, underprivileged, <less>
disrespect, disrespectful, <no>
complicated, tough, <very>
complicated, challenging, <very>
complicated, tougher, <more>
complicated, simple, <more>
complicated, simple, <that>
complicated, hard, <rather>
complicated, fancy, <pretty>
complicated, fancy, <so>
complicated, fancy, <very>
complicated, messy, <pretty>
complicated, messy, <so>
complicated, messy, <very>
complicated, messy, <all that>
complicated, messy, <a little>
complicated, messy, <more>
complicated, cumbersome, <pretty>
complicated, cumbersome, <unnecessarily>
complicated, cumbersome, <all that>
complicated, cumbersome, <so>
complicated, cumbersome, <a little>
complicated, cumbersome, <very>
complicated, cumbersome, <more>
complicated, confusing, <so>
complicated, confusing, <pretty>
complicated, confusing, <very>
complicated, confusing, <a little>
complicated, confusing, <more>
complicated, awkward, <pretty>
complicated, awkward, <so>
complicated, awkward, <very>
complicated, complex, <pretty>
complicated, complex, <extremely>
complicated, complex, <unnecessarily>
complicated, complex, <so>
complicated, complex, <rather>
complicated, complex, <most>
complicated, complex, <really>
complicated, complex, <all that>
complicated, complex, <very>
complicated, complex, <a little>
complicated, complex, <that>
complicated, easier, <less>
complicated, difficult, <rather>
complicated, difficult, <extremely>
complicated, difficult, <very>
complicated, difficult, <a little>
complicated, difficult, <more>
complicated, difficult, <that>
complicated, worse, <more>
complicated, sophisticated, <rather>
complicated, sophisticated, <very>
complicated, sophisticated, <more>
complicated, complicated, <all rather>
complicated, complicated, <quite>
complicated, complicated, <pretty>
complicated, complicated, <rather>
complicated, complicated, <really>
complicated, complicated, <extremely>
complicated, complicated, <very>
complicated, complicated, <highly>
complicated, complicated, <a little>
complicated, complicated, <unnecessarily>
complicated, complicated, <a bit>
complicated, complicated, <a little more>
complicated, complicated, <kind of>
complicated, simpler, <less>
complicated, simpler, <that>
complicated, tricky, <pretty>
complicated, tricky, <so>
complicated, tricky, <very>
complicated, tricky, <more>
complicated, tricky, <a little>
complicated, harder, <most>
complicated, harder, <much more>
complicated, harder, <more>
complicated, academic, <very>
complicated, hardest, <most>
complicated, mixed, <very>
complicated, uncomplicated, <that>
inevitable, necessarily, <only>
inevitable, unavoidable, <completely>
inevitable, unavoidable, <as>
inevitable, inescapable, <completely>
inevitable, inescapable, <as>
inevitable, inevitable, <only>
inevitable, inevitable, <completely>
inevitable, inevitable, <therefore>
modest, smaller, <most>
modest, smaller, <very>
modest, smaller, <more>
modest, insignificant, <very>
modest, tepid, <so>
modest, tepid, <relatively>
modest, tepid, <very>
modest, meagre, <rather>
modest, meagre, <relatively>
modest, meagre, <very>
modest, mild, <fairly>
modest, mild, <very>
modest, scarce, <very>
modest, mediocre, <very>
modest, mediocre, <more>
modest, trivial, <only>
modest, less, <more>
modest, low, <relatively>
modest, marginal, <relatively>
modest, marginal, <so>
modest, moderate, <rather>
modest, moderate, <more>
modest, moderate, <so>
modest, moderate, <fairly>
modest, moderate, <relatively>
modest, moderate, <very>
modest, minor, <only>
modest, minor, <very>
modest, lowest, <more>
modest, milder, <fairly>
modest, slight, <rather>
modest, slight, <relatively>
modest, slight, <very>
modest, modest, <rather>
modest, modest, <very>
modest, modest, <definitely>
modest, modest, <relatively>
modest, modest, <fairly>
modest, lower, <most>
modest, humble, <rather>
modest, humble, <relatively>
modest, humble, <so>
modest, humble, <very>
modest, lesser, <more>
modest, minimal, <very>
modest, small, <relatively>
modest, small, <rather>
modest, small, <so>
modest, small, <very>
honest, fair, <totally>
honest, fair, <perfectly>
honest, fair, <completely>
honest, fair, <quite>
honest, fair, <very>
honest, sincere, <perfectly>
honest, sincere, <quite>
honest, sincere, <completely>
honest, sincere, <very>
honest, sincerely, <quite>
honest, insincere, <perfectly>
honest, open, <quite>
honest, open, <perfectly>
honest, open, <totally>
honest, fairer, <more>
honest, genuine, <quite>
honest, franco, <perfectly>
honest, decent, <completely>
honest, decent, <totally>
honest, decent, <quite>
honest, decent, <perfectly>
honest, decent, <dead>
honest, decent, <very>
honest, decent, <brutally>
honest, honorable, <completely>
honest, blunt, <quite>
honest, blunt, <totally>
honest, blunt, <perfectly>
honest, blunt, <very>
honest, straightforward, <quite>
honest, straightforward, <totally>
honest, straightforward, <very>
honest, straightforward, <perfectly>
honest, frank, <perfectly>
honest, frank, <very>
honest, frank, <quite>
honest, frank, <totally>
honest, frank, <completely>
honest, frank, <brutally>
honest, candid, <perfectly>
honest, candid, <quite>
honest, candid, <totally>
honest, candid, <very>
honest, upfront, <quite>
honest, upfront, <perfectly>
honest, upfront, <totally>
honest, true, <perfectly>
honest, legit, <totally>
honest, legit, <completely>
honest, legit, <quite>
honest, legit, <perfectly>
honest, respectable, <totally>
honest, respectable, <completely>
honest, respectable, <perfectly>
honest, respectable, <quite>
honest, respectable, <brutally>
honest, respectable, <very>
honest, respectable, <dead>
honest, truthful, <totally>
honest, truthful, <very>
honest, truthful, <quite>
honest, truthful, <perfectly>
honest, truthful, <completely>
honest, truthful, <brutally>
honest, truthful, <dead>
honest, straight, <totally>
honest, straight, <quite>
honest, straight, <completely>
